date,theta_mean,H_PI_F,SWC_1_2_1,WS,NETRAD,LE_PI_F,vp,T_SONIC,LW_OUT,input_G,SW_IN,VPD_PI,SW_OUT,LW_IN,WD,SWC_1_1_1,G_subday_gaps,H_subday_gaps,Rn_subday_gaps,LE_subday_gaps,rso,flux,energy,flux_corr,ebr_5day_clim,H_corr,ebc_cf,ebr_corr,LE_corr,ebr,ET,ET_corr,gridMET_ETr,gridMET_prcp,ETrF,ETrF_filtered,ET_fill,ET_gap,ET_fill_val
2013-10-24,,-4.970924458333325,,,33.68838258333332,50.31131035416666,,,374.6696689166667,-3.612517468749999,169.192298125,,42.201388895833325,281.3671423125,,,6.0,0.0,0.0,0.0,186.17730359383364,45.340385895833336,37.30090005208332,45.44939916149306,0.8946426796173217,-4.982876202850801,1.00240433034492,0.9976014365938617,50.432275364343866,1.2155306127338608,1.771510573319531,1.77576986994731,5.0,0.0,0.35515397398946197,0.41783970967237954,2.089198548361898,False,
2013-10-25,13.32947395833333,3.0190476875,18.975395833333337,2.4759842916666672,41.042645104166674,45.728840104166665,1.7616137309672997,24.9455854375,373.25897816666674,-3.827818166666667,157.3408977083333,0.6221068916666664,37.40000004166667,294.3607256250001,271.19341131249996,7.683552083333332,0.0,0.0,0.0,0.0,184.32092253678553,48.74788779166666,44.87046327083334,49.409122964447064,0.8995728783128839,3.0599992160627947,1.0135643861249193,0.9866171440999629,46.34912374838427,1.0864137394220692,1.6178560118499088,1.639801235489163,4.4,0.0,0.3726820989748097,0.47840143467813323,2.1049663125837865,False,
2013-10-26,13.267656250000003,7.6116788958333315,18.950531249999997,1.1865338124999998,64.23125079166665,53.83601187500002,1.710260500187476,25.580553666666663,370.06432570833323,-4.716479437500001,164.28325831249995,0.833664335416667,38.393055624999995,308.40537381250005,238.2830527291666,7.584781249999998,0.0,0.0,0.0,0.0,182.48433788433874,61.44769077083335,68.94773022916665,62.92626079859059,0.903847209198831,7.794833057285294,1.0240622553786685,0.9765031322536433,55.131427741305295,0.8912213725759373,1.9058523340381037,1.9517114396137598,4.3,0.0,0.45388638130552555,0.5103840752745656,2.194651523680632,False,
2013-10-27,13.196442708333334,-8.96483708333333,18.917989583333345,5.041842437500001,38.02299216666669,61.236900854166635,1.6234922428060434,23.521420249999995,368.9647740208334,-4.106216625000001,161.91079031249998,0.5379965020833332,40.43333333333333,285.5103092291667,231.3936416458333,7.474895833333335,0.0,0.0,0.0,0.0,180.6682540570817,52.272063770833306,42.12920879166669,53.38406370571205,0.9074933219744356,-9.155548861934038,1.0212733122563111,0.9791698147782675,62.539612567646095,1.2407558857638197,2.163541996573842,2.2095677010466006,4.6,0.0,0.480340804575348,0.5368053343521617,2.469304538019944,False,
2013-10-28,13.167395833333337,0.5710325416666638,18.907447916666666,2.9095914791666666,54.23032102083334,59.56572166666666,1.490771267475962,22.93853820833334,366.3467698541669,-4.561254229166666,169.22980745833328,0.5893805083333333,40.10416664583334,291.4514500625,213.63763012500007,7.427343750000001,0.0,0.0,0.0,0.0,178.8733649752323,60.13675420833332,58.79157525,61.58378014573845,0.9090281022620972,0.5847728725137773,1.0240622553786685,0.9765031322536433,60.99900727322468,1.0228804714385216,2.103314442829521,2.153924932094527,2.7,0.0,0.7977499748498247,0.5723406278850821,1.545319695289722,False,
2013-10-29,13.11050520833333,10.8656925625,18.888541666666658,1.2384127708333332,52.048427583333314,44.89426316666666,1.4951173942602212,22.160036854166666,361.2366274374999,-3.3345481041666667,142.50437610416665,0.48750232916666664,32.83333327083334,303.6140121875,196.4676560208333,7.332468749999999,0.0,0.0,0.0,0.0,177.10035362491868,55.75995572916666,55.38297568749998,57.10166602382512,0.9100755755909397,11.127145631804973,1.0240622553786685,0.9765031322536433,45.97452039202015,1.0068067856049088,1.584063289306244,1.622179424709505,2.4,0.0,0.6759080936289604,0.6033371244083421,1.448009098580021,False,
2013-10-30,13.052239583333332,15.5988204375,18.85290625,1.456971,57.301069583333316,46.93947952083331,1.5385198631008195,22.47037725,355.46834572916663,-6.917413895833334,156.47193045833336,0.4997213208333331,36.01666666666666,292.3141515208333,274.7013214375001,7.251572916666665,0.0,0.0,0.0,0.0,175.3498916461587,62.53829995833331,64.21848347916665,65.73337304605485,0.9059068996084642,16.395762014313938,1.0510898615704343,0.951393440809998,49.33761103174092,0.9738364497290191,1.6567230837842586,1.7413648367953392,2.8,0.0,0.6219160131411926,0.6128269543602322,1.71591547220865,False,
2013-10-31,13.001135416666669,16.206491208333333,18.809822916666665,0.8516770416666666,65.63491208333333,49.247701520833324,1.5106718989952028,23.001191229166665,356.5900376875,-5.714873874999999,161.42473116666665,0.6303734979166669,36.273611125,297.0738296458334,158.81022624999997,7.192447916666666,0.0,0.0,0.0,0.0,173.62263894320046,65.45419272916666,71.34978595833333,70.46037170780761,0.9014346337527251,17.44602365418282,1.0764837021114184,0.928950431890977,53.014348053624786,0.9173705547959239,1.73908183259057,1.8720932494218063,3.1000001,0.0,0.6039010287199044,0.6225897530947787,1.9300282968527893,False,
2013-11-01,12.967734375000004,12.28119270833333,18.786906249999998,1.1548406041666675,60.94404554166666,48.024509187499994,1.517574384133554,23.301266687500007,357.3155849166667,-5.262450583333333,160.5807702708333,0.6904066062499997,36.70416658333333,294.38302685416676,110.56968491666667,7.148562500000001,0.0,0.0,0.0,0.0,171.91924331782718,60.30570189583332,66.206496125,64.98261798863399,0.8972431387307123,13.233641747324764,1.0775534641961244,0.9280281983465379,51.74897624130922,0.9108728814461683,1.6963785102821665,1.8279385403424095,3.1000001,0.0,0.5896575746376297,0.5710795116953864,1.770346543363649,False,
2013-11-02,12.940348958333336,-9.403824395833333,18.764906249999992,2.164467458333333,50.94146389583335,54.280828833333324,1.637693652428924,24.405947437500004,367.32668168749996,-1.8420083750000007,147.32433114583336,0.7002459020833335,34.26666664583333,305.21048114583334,227.42692837500002,7.115791666666667,0.0,0.0,0.0,0.0,170.24034012615385,44.87700443749999,52.78347227083335,48.660965819483884,0.8916190764171348,-10.196740696794299,1.0843184929433916,0.9222382597990113,58.85770651627817,0.8502094028076617,1.9194183050640663,2.081260763875027,4.0,0.0,0.5203151909687568,0.5249599549367224,2.0998398197468897,False,
2013-11-03,12.922817708333328,-48.1128545625,18.769718750000006,5.693509958333334,11.221410958333339,70.60669252083333,1.045137121940997,23.709102937500003,369.7171179166667,-3.7630833541666675,132.13772181249996,1.1240778479166662,32.581944541666665,281.38275143749996,336.8992933958333,7.0759166666666635,0.0,0.0,0.0,0.0,168.58655195937754,22.493837958333337,14.984494312500006,24.238313015068364,0.8867287141945165,-51.84417310618618,1.0775534641961244,0.9280281983465379,76.08248612125455,1.5011409453817248,2.495035307616819,2.688533939014146,4.9,0.0,0.5486803957171726,0.4994460199113221,2.4472854975654785,False,
2013-11-04,12.894057291666664,-38.07410089583333,18.75333333333334,5.566305354166668,19.153009958333325,72.28967352083333,1.0718529841938123,24.3127206875,373.74234745833337,-1.5863126250000004,161.4309826666667,1.1979655958333333,39.03611110416667,270.50048587500004,338.9664615625,7.034781250000001,0.0,0.0,0.0,0.0,166.95848834886618,34.215572625,20.739322583333326,36.86910881152283,0.8830152186367601,-41.02687931645797,1.0775534641961244,0.9280281983465379,77.8959881279808,1.6497921996978122,2.555996790280282,2.7542231958406926,6.3,0.0,0.4371782850540782,0.488424007996126,3.0770712503755937,False,
2013-11-05,12.868677083333338,1.4731209374999965,18.75803125,1.7247296041666669,43.0072036875,47.332237645833345,1.1848421016902495,22.7686319375,354.24263233333335,-5.489846625000002,151.1581019583333,0.898048985416667,34.251388874999996,280.34312300000005,140.04581149999999,6.979322916666665,0.0,0.0,0.0,0.0,165.3567454958956,48.805358583333344,48.49705031250001,52.5903832128049,0.8813524433302743,1.5873665693829637,1.0775534641961244,0.9280281983465379,51.00301664342193,1.006357258201204,1.6710661336574348,1.8006631012233927,5.1,0.0,0.3530711963183123,0.454155009212803,2.316190546985295,False,
2013-11-06,12.816484375,8.75120233333333,18.725145833333332,1.0049838125000001,50.8108983125,41.92453883333332,1.2613903270512925,22.39341454166666,353.25449983333334,-3.740711145833334,139.33639656249997,0.8052675187500005,31.366666624999993,296.0956682083333,158.44126327083333,6.907822916666667,0.0,0.0,0.0,0.0,163.78190602626938,50.675741166666654,54.55160945833333,54.66013928352188,0.8792126128959857,9.439268719624055,1.078625354560696,0.9271059648020988,45.22087056389783,0.928950431890977,1.4796115465411541,1.5959465290000525,3.6000001000000004,0.0,0.4433184679633904,0.43205559675103605,1.5554001915092897,False,
2013-11-07,12.818661458333331,9.121595416666667,18.724229166666664,1.143630333333333,53.9977090833333,42.582726270833334,1.4019275756390437,24.525668854166664,363.30300420833345,-1.771883229166667,150.39384845833337,0.9543793270833336,33.94027779166667,300.8471425000001,164.59234793750002,6.913093750000001,0.0,0.0,0.0,0.0,162.23453876997215,51.7043216875,55.76959231249997,56.063952170850314,0.8761219057322499,9.890714595439348,1.0843184929433916,0.9222382597990113,46.17323757541097,0.9271059648020988,1.5059372257998485,1.6329155831466435,3.1000001,0.0,0.526746945313532,0.39225647180439094,1.215995101819259,False,
2013-11-08,12.808406249999999,1.336835916666668,18.742677083333334,1.5319505416666672,52.28493414583332,44.04263604166667,1.5586057002157885,24.868587229166668,363.80128974999997,-3.432710541666667,150.11721670833336,0.8225246125,33.999999979166674,299.969007125,242.97802497916663,6.8741354166666655,0.0,0.0,0.0,0.0,160.71519856592934,45.37947195833333,55.717644687499984,48.89880721209297,0.8748023980366727,1.4405121730659696,1.0775534641961244,0.9280281983465379,47.458295039027,0.8144542399961502,1.5580832459143694,1.6789179991409706,4.8,0.0,0.3497745831543689,0.358462416570076,1.7206195995363647,False,
2013-11-09,12.774718749999998,12.130130937499999,18.739010416666662,0.9190497708333333,49.84553954166668,34.05488022916666,1.4747730067514364,23.27473189583333,354.14033818750005,-5.8258737499999995,143.22799452083328,0.7033075124999999,32.17499999999999,292.93288325000003,168.9803834375,6.810427083333334,0.0,0.0,0.0,0.0,159.224426091863,46.18501116666666,55.67141329166668,47.72885614324905,0.8723199169340721,12.535609711675589,1.033427402908081,0.9676538450460905,35.19324643157346,0.8296001203472229,1.202895945284207,1.243105632703719,3.4,0.0,0.36561930373638796,0.3534969185205437,1.2018895229698485,False,
2013-11-10,12.713760416666666,18.534431874999985,18.74599999999999,1.7034455416666667,40.479431625,24.423174145833343,1.5680244642874495,23.002906937499997,364.37620268750015,-2.0622159999999985,144.9237309583333,0.5532232104166667,32.659722333333335,292.59162568749997,221.50682352083334,6.681520833333333,0.0,0.0,0.0,0.0,157.76274771914757,42.957606020833325,42.541647624999996,44.39356722525832,0.8721934928818933,19.153989796957987,1.033427402908081,0.9676538450460905,25.23957742830034,1.0097776747976468,0.8624558600740391,0.8912855195991695,3.3,0.0,0.27008652109065745,0.33454658323040387,1.1040037246603327,False,
