date,t_avg,sw_pot,sw_in,lw_in,vpd,ppt,ws,Rn,sw_out,lw_out,G,LE,LE_corr,H,H_corr,added_G_col,another_G_var
2011-01-15,4.158,200.492,138.221,278.422,2.567,0.0,2.499,29.5910416667,27.5929166667,342.201541667,3.6465,6.4534,4.94703,11.4123,8.74842,2.6535646090045457,2.8388590739762205
2011-01-16,-0.191,201.88,140.163,258.11,1.178,0.0,1.985,24.7459166667,29.1223958333,328.4825625,-0.655521,8.58572,6.58163,24.0755,18.4558,-0.8740921669633955,-2.011314322537749
2011-01-17,7.358,203.32,94.794,294.865,2.018,0.0,2.708,6.76235416667,19.9331041667,350.9781875,5.72127,7.80096,5.98004,-1.94533,-1.29751,6.3069868045417214,5.690460261517588
2011-01-18,1.365,204.81,56.678,304.647,0.215,0.603,2.469,14.1722916667,10.87675,332.225125,-1.92929,13.8257,9.22157,7.1788,4.78818,-3.9305641714580486,-2.6855191567199626
2011-01-19,-1.545,206.349,19.223,307.994,0.762,0.0,4.179,3.5361875,3.19289583333,318.993854167,-6.68996,5.93098,4.54656,10.3135,7.90612,-8.783690193103979,-7.2728603332225745
2011-01-20,-6.099,207.938,157.596,232.156,0.393,0.0,4.225,25.3510416667,41.3520416667,299.0285625,-9.32479,20.9185,16.0357,37.6461,28.8587,-8.629143462590491,-8.673139225258904
2011-01-21,0.741,209.574,128.513,257.923,2.128,0.0,4.156,23.006,27.1174166667,324.412354167,-4.89775,11.6311,8.59765,18.1974,13.4514,-4.187822057231471,-4.891827285524699
2011-01-22,5.105,211.257,89.695,275.334,4.012,0.0,3.646,3.74516666667,19.4472083333,337.341979167,0.439979,8.83161,6.52828,-2.59771,-1.92021,2.1947931602485498,1.5386817506740345
2011-01-23,-1.743,212.987,103.544,259.895,0.902,0.0,3.606,17.8134375,22.7529166667,316.216625,-5.28265,7.76287,5.73828,28.9841,21.4249,-5.704278872326069,-6.579608836890715
2011-01-24,0.434,214.763,84.499,270.462,1.26,0.0,2.56,12.8570416667,17.41675,321.032333333,-4.07942,6.90116,4.69164,15.9403,10.8367,-4.728281270324592,-3.925748237643783
2011-01-25,1.207,216.584,170.23,237.143,3.225,0.0,2.145,21.2089791667,35.860625,325.407416667,-2.95569,10.7178,7.2863,27.2341,18.5147,-3.773514733618998,-3.5109742210515087
2011-01-26,1.902,218.448,163.599,241.759,2.937,0.0,3.209,27.6946458333,34.9789583333,325.869333333,-2.81806,6.77707,4.52023,30.9968,20.6745,-2.3435878915796344,-3.2509328009406593
2011-01-27,6.339,220.355,165.77,262.378,5.044,0.0,4.114,26.7294583333,34.6851666667,348.701625,2.91419,7.87065,5.24963,12.8159,8.54805,3.2466659441240244,4.054294816368366
2011-01-28,10.911,222.303,170.101,277.798,9.274,0.0,3.51,24.8903541667,36.2704375,366.0050625,6.00435,10.7998,7.34206,14.7496,10.0273,6.885964742392081,4.436663873561793
2011-01-29,10.399,224.293,170.119,272.034,9.68,0.0,2.147,22.3507291667,36.5990833333,364.519541667,3.75129,8.34836,5.56826,16.0402,10.6987,4.13275295826904,4.108062654026266
2011-01-30,-1.219,226.324,46.893,303.951,0.268,0.0,3.648,14.0178541667,9.24754166667,325.1366875,-6.88525,5.30454,3.53807,25.4428,16.9701,-6.670371145424746,-9.161172547634807
2011-01-31,-4.745,228.393,21.773,296.735,1.362,0.0,4.481,-6.93122916667,4.00141666667,306.743,-10.9124,9.41875,6.40319,27.2312,18.5127,-13.151406495920705,-10.332617527835318
2011-02-01,-14.723,230.501,111.804,223.974,0.222,0.0,8.415,3.2010625,67.7220625,259.617645833,-15.27,6.35548,4.69794,33.8103,24.9924,-15.031759683987335,-13.429365075967437
2011-02-02,-14.322,232.645,172.842,184.512,0.577,0.0,4.849,2.9168125,91.447,255.794979167,-14.0135,12.3258,9.11115,16.6943,12.3404,-15.794248157123995,-14.319864133167423
2011-02-03,-11.769,234.826,172.455,192.069,0.984,0.0,1.819,4.28791666667,79.9700833333,264.316833333,-12.2584,11.121,8.22057,15.8116,11.6879,-11.851758107801096,-11.188385007882763
2011-02-04,-4.137,237.042,173.975,220.567,2.185,0.0,2.746,16.878625,62.8268958333,298.174791667,-5.31665,19.112,14.1275,2.40885,1.78061,-5.439534663577497,-4.31564566049
2011-02-05,6.414,239.291,143.671,284.889,3.441,0.0,3.259,35.5576041667,29.9224583333,344.995020833,7.57596,9.66963,6.57374,1.78233,1.21169,6.360009303348594,8.030154599118735
2011-02-06,2.69,241.573,72.711,286.724,1.516,0.0,3.745,10.3386041667,14.8197708333,331.2103125,2.66044,10.0108,6.8057,4.88792,3.32297,1.4651337922910275,2.051939209773586
2011-02-07,-0.31,243.887,185.198,230.858,1.976,0.0,3.235,31.2609375,38.6173958333,327.733625,-0.871,12.4519,10.4976,25.6621,21.6344,-0.880508777868494,-0.24698914013595263
2011-02-08,-8.682,246.232,18.325,266.156,0.356,0.0,5.499,-5.9019375,6.0230625,286.704583333,-8.11685,8.62178,7.26857,18.9249,15.9546,-8.693292887313119,-8.899992092111352
2011-02-09,-13.682,248.606,203.573,201.719,0.442,0.0,5.238,-2.0936875,141.181354167,252.266375,-4.86608,6.54123,5.99216,-7.14296,-6.54338,-5.646649033754714,-5.388854980105738
2011-02-10,-9.1,251.008,208.203,192.009,1.093,0.701,3.769,-29.0388333333,146.606361702,261.968270833,-3.55129,5.3456,4.99092,-22.9932,-21.4676,-4.908527527363924,-3.9230621877286334
2011-02-11,-1.823,253.438,203.87,223.857,1.897,0.0,3.727,-21.969625,134.440916667,294.759958333,-2.80404,6.35225,5.93077,-27.274,-25.4643,-1.4610569275405945,-1.7573992191493306
2011-02-12,3.69,255.894,204.341,246.584,3.346,0.0,4.198,-2.00397916667,116.48475,313.916479167,-2.50196,16.6309,15.5274,-39.0276,-36.4381,-2.977225211863118,-3.458751543584886
2011-02-13,9.619,258.374,203.869,270.988,7.046,0.0,2.949,26.8742916667,88.7059583333,334.597541667,-1.32927,23.348,21.7988,-15.5681,-14.2613,-2.5685017149846825,-1.3012713330634686
2011-02-14,7.178,260.879,152.531,276.369,5.136,0.0,1.997,41.6245208333,32.9044893617,344.702833333,6.8275,20.3029,18.9558,9.17021,8.56176,6.4102974221441285,5.708782886965648
2011-02-15,7.696,263.405,202.357,269.894,4.945,0.0,2.094,57.8306458333,40.5943541667,353.871625,8.22344,18.6298,17.3937,32.124,29.9925,6.661136708894357,9.187826665559928
2011-02-16,15.215,265.954,203.044,299.047,11.398,0.0,4.81,46.3524791667,42.1977446809,388.011583333,16.0136,27.9773,26.121,4.51761,4.21787,18.019902075872697,15.135433654966109
2011-02-17,18.381,268.523,169.643,318.046,13.602,0.0,4.928,28.0124893617,33.9998125,404.454791667,13.3591,29.1537,27.2193,-10.8818,-9.96836,14.916083351557305,12.785939026238768
2011-02-18,10.699,271.111,207.916,281.124,8.316,0.0,1.976,58.4670833333,43.1918297872,369.8335625,2.0461,22.9359,21.0106,39.6588,36.3299,2.8709483589953737,1.4484451782905392
2011-02-19,14.552,273.717,191.535,339.27,5.038,0.0,3.356,64.7397083333,37.4538541667,403.422041667,17.6875,13.0367,12.1717,36.2842,33.8767,18.91239988873838,15.831030901913396
2011-02-20,16.765,276.339,117.89,338.534,7.706,0.0,6.009,21.3221875,23.5555833333,403.636895833,7.32269,19.3724,18.087,-3.78447,-3.4112,8.567096861733232,6.680474979280555
2011-02-21,0.31,278.978,211.262,244.193,2.507,0.0,4.24,57.6939583333,44.0197291667,336.225270833,-13.6145,25.6618,23.8355,65.9731,61.2779,-13.62706517513763,-13.02481040775339
2011-02-22,2.982,281.63,200.865,254.705,3.646,0.0,2.969,46.5710208333,41.787125,341.219416667,-5.73527,19.5239,17.7169,53.1536,48.2341,-4.368721213764269,-5.581861521182127
2011-02-23,12.937,284.296,219.986,287.875,8.514,0.0,4.4,49.3266458333,45.7354583333,391.381854167,8.86404,21.8154,19.7963,15.4415,14.0124,10.021421867678031,10.606815161691589
2011-02-24,1.871,286.974,34.298,325.88,0.85,0.0,4.809,11.011875,6.3689375,338.581145833,-11.5092,14.0209,12.7232,27.7538,25.1851,-10.77981108522787,-13.301417248419188
2011-02-25,-4.075,289.663,43.943,296.862,1.075,0.0,2.869,13.4070833333,8.36879166667,316.290291667,-12.473,8.95285,8.06983,29.0729,26.2054,-11.803438520262416,-12.790129982554198
2011-02-26,4.188,292.362,84.787,311.245,4.812,0.201,3.023,24.9200833333,16.0588541667,346.519770833,1.62465,13.022,11.8168,6.29648,5.71372,1.0377098899722634,0.45446242192333286
2011-02-27,13.265,295.07,165.954,322.057,7.174,0.0,5.146,45.1506458333,33.4933958333,389.682291667,11.0864,15.4901,13.9116,28.0832,25.2215,9.610460993751673,11.332745370195662
2011-02-28,4.258,297.785,234.677,251.209,4.574,0.0,4.128,59.1867708333,47.829125,359.975791667,-2.49504,20.8326,18.0554,45.5753,39.4995,-0.37369002461607215,-3.22557569883544
2011-03-01,13.954,300.507,241.048,275.481,12.379,0.0,5.707,46.4328333333,50.3467291667,394.850354167,7.43235,21.5435,18.6715,21.5951,18.7162,6.4564121409741855,6.4079492326610055
2011-03-02,11.685,303.235,209.914,296.701,7.44,0.0,3.373,62.9010208333,42.3183125,387.301270833,4.78123,18.3131,16.1691,44.6117,39.3888,4.647157113639326,5.153553470369905
2011-03-03,6.907,305.966,214.959,275.023,4.611,0.0,1.662,57.9902708333,44.6035833333,367.261916667,-1.01204,13.3217,11.7037,46.2991,40.6757,0.1464366362704672,-2.8274174145422712
2011-03-04,7.401,308.701,220.406,280.2,3.724,0.0,5.065,66.4733125,46.0485625,365.3573125,-2.11729,18.915,16.6177,69.769,61.295,-2.7312267134879025,-2.5779471084691368
2011-03-05,2.755,311.438,242.762,238.295,4.041,0.0,3.55,62.5892916667,50.4306875,350.0760625,-6.11652,18.1651,16.0384,56.0935,49.5263,-3.646245813215111,-6.7192685611913765
2011-03-06,7.525,314.177,180.371,287.563,7.22,0.0,4.78,43.8450625,36.779625,366.5835625,-0.555417,15.8983,13.9673,35.3318,31.0405,0.7579627182175339,0.5428933382290366
2011-03-07,10.073,316.915,177.332,317.848,5.937,1.802,3.406,52.7903958333,35.4844166667,386.412770833,5.6844,19.2367,16.9846,37.9406,33.4987,5.364506595329578,5.114719933335458
2011-03-08,4.182,319.653,29.849,341.024,3.649,3.408,3.113,5.34683333333,4.112875,349.2124375,-7.22269,15.8855,13.9561,13.101,11.5097,-6.415350994391061,-8.405461283880044
2011-03-09,4.386,322.389,250.424,254.573,3.102,0.0,4.844,79.7555625,48.4237291667,350.305729167,-5.7069,42.0566,36.8115,54.7381,47.9114,-5.143001007409185,-4.259957691809152
2011-03-10,9.03,325.121,253.913,265.962,7.355,0.0,3.815,67.1472916667,49.731375,375.875958333,4.03329,29.419,25.75,42.4205,37.13,4.491738942704994,4.774813377041064
2011-03-11,16.242,327.85,245.126,296.851,14.134,0.0,5.788,57.5065625,48.6052291667,406.944541667,9.28825,28.2973,24.5249,29.6257,25.6762,10.721088983190747,8.717359116891718
2011-03-12,10.922,330.575,195.462,287.302,6.118,0.0,2.94,52.80625,39.6700208333,377.3815,-0.0497708,23.0914,20.013,36.3956,31.5436,0.43331223312068673,-0.1687856265315514
2011-03-13,4.999,333.294,63.924,330.409,2.098,0.0,3.564,23.0376041667,11.5636875,354.837291667,-6.58604,14.8533,12.8732,27.1486,23.5293,-7.6809682338929655,-7.822249863699509
2011-03-14,4.929,336.005,225.636,290.833,1.999,0.0,3.107,86.4624583333,43.9151458333,369.75225,2.80256,17.7488,15.0025,69.475,58.7251,1.9242372372146215,1.1536193519425262
2011-03-15,8.621,338.709,243.057,288.111,4.145,0.0,3.686,73.32475,47.8645625,382.111895833,5.28752,18.5861,15.7103,59.1455,49.9939,4.594152395215394,5.054681310594455
2011-03-16,16.216,341.405,253.374,316.796,7.25,0.0,5.959,73.2427916667,50.2605625,416.5669375,13.7943,19.0177,16.0751,57.8806,48.9248,13.986342125116929,13.006431955600526
2011-03-17,19.383,344.091,265.176,321.861,10.814,0.0,5.317,80.0511041667,53.0628958333,433.5074375,12.7953,30.9943,25.3325,42.1858,34.4796,12.19566599528002,12.561117079374071
2011-03-18,11.91,346.768,221.538,323.093,6.052,0.0,3.592,84.2987083333,43.1212708333,396.074770833,0.442313,29.632,24.219,74.7758,61.1163,-0.2976928603870767,0.7576459975832277
2011-03-19,12.442,349.434,125.462,352.788,3.473,0.0,3.071,40.0751666667,25.4389148936,397.5875625,2.93388,15.6559,12.5742,35.0706,28.1674,2.4808213103182806,3.944869086919094
2011-03-20,20.784,352.087,262.309,337.951,8.661,0.0,6.965,74.9087916667,52.97725,443.5483125,15.9647,15.6779,12.2459,45.5074,35.5456,15.87450010034286,15.202952379838845
2011-03-21,19.378,354.728,209.898,343.475,3.946,0.0,6.851,55.813375,42.3846458333,430.537208333,9.62,14.5493,11.3644,47.2228,36.8855,8.624731910764316,11.482740840804306
2011-03-22,19.533,357.355,266.947,321.118,12.773,0.0,7.87,72.1343125,54.18125,429.604020833,3.44488,34.4442,26.9042,51.0738,39.8935,2.6064740570300007,3.051150509698137
2011-03-23,12.056,359.969,283.023,272.26,9.242,0.0,3.175,84.8977708333,56.9763125,393.587104167,-3.5634,26.2722,20.5211,77.7949,60.7652,-2.6316861480528204,-3.7102711502510806
2011-03-24,6.851,362.568,251.415,273.756,4.265,0.0,3.655,80.2493958333,49.9435625,375.174145833,-4.21225,19.4473,15.6193,75.7899,60.8716,-5.9768315811320125,-5.077362859231955
2011-03-25,8.674,365.151,274.364,275.124,3.908,0.0,2.425,88.2177708333,54.579,389.529916667,1.88067,17.8044,14.2998,66.2615,53.2187,2.3134897545348965,3.467339910011122
2011-03-26,4.195,367.718,73.825,328.355,1.161,0.303,4.012,25.4503333333,13.8641458333,353.196208333,-10.2255,13.3934,10.9468,35.3309,28.8769,-9.207833078450744,-11.662757490325808
2011-03-27,0.824,370.267,31.664,323.172,1.697,0.101,2.118,5.23985416667,5.7174375,336.864270833,-11.3736,6.45393,5.94195,22.4018,20.6247,-12.35668025782444,-11.856500592582254
2011-03-28,1.935,372.799,35.533,330.829,3.933,0.404,2.138,8.53397916667,4.76279166667,340.31225,-7.74865,8.6673,7.75203,17.2664,15.4431,-8.075061717243244,-7.914075044611257
2011-03-29,3.618,375.313,74.825,322.67,1.058,0.0,3.321,29.9308125,13.0689166667,348.26025,-5.92965,11.6082,10.6873,24.362,22.4294,-6.196864093486589,-6.935965656483744
2011-03-30,5.357,377.808,163.587,307.688,1.387,0.0,2.097,61.8838333333,29.1966875,368.722083333,1.90212,10.6212,10.033,47.6272,44.9898,0.7937816926554648,1.8771870555328634
2011-03-31,13.012,380.284,281.129,310.604,8.623,0.0,4.035,114.621833333,51.1611666667,399.615125,7.06563,20.9695,20.2794,74.6388,72.1824,4.77401744847146,7.051313431402078
2011-04-01,14.581,382.739,277.355,307.488,9.942,0.0,2.327,106.162083333,50.0362708333,410.335479167,8.94915,24.5696,24.4946,67.1009,66.8961,9.932417237560207,9.778082720066216
2011-04-02,19.479,385.174,287.762,325.669,12.91,0.0,6.275,91.4195208333,53.8560625,434.748583333,14.6989,22.7873,22.0374,60.5439,58.5514,15.460054293779484,13.658054387055646
2011-04-03,24.664,387.587,264.311,357.653,22.44,0.0,9.084,81.6005,48.4744375,463.339458333,16.2148,37.7081,36.966,31.5106,30.8905,14.278237204022076,16.837677799352395
2011-04-04,7.858,389.978,296.619,273.427,6.246,0.0,6.356,110.672875,55.4479375,379.261104167,-6.71837,21.1385,21.074,110.113,109.777,-7.4932771444526605,-6.6676013542671875
2011-04-05,15.434,392.348,306.49,289.621,15.059,0.0,5.87,92.6099791667,56.9503958333,416.4884375,8.31496,29.337,29.2474,57.8267,57.6502,8.772992378041609,6.005194126132279
2011-04-06,17.533,394.694,296.785,315.539,12.865,0.0,5.011,111.374958333,54.1667916667,427.6583125,9.96502,34.7223,35.065,65.6966,66.3449,10.193332590570531,10.173551847608715
2011-04-07,19.339,397.018,227.934,347.249,14.777,0.0,3.673,76.5573125,42.4852083333,434.6828125,9.86181,33.6979,33.0347,31.4956,30.8758,10.410711592235353,9.729761847195471
2011-04-08,20.079,399.317,278.115,336.982,13.767,0.0,2.777,100.368833333,50.392875,444.0799375,12.7262,35.4193,34.2536,41.5866,40.218,15.274581904642872,14.001691316315371
2011-04-09,25.381,401.592,280.32,371.94,14.375,0.0,6.336,98.9428958333,52.0695833333,468.2479375,15.4669,40.9966,39.6264,44.91,43.409,14.415458402400438,15.077256166764489
2011-04-10,21.205,403.842,281.898,331.142,17.491,0.0,6.714,86.4179583333,54.90525,441.1555,4.3225,50.7749,49.0779,32.9686,31.8668,4.745360596367716,2.8030911509531338
2011-04-11,13.827,406.068,298.204,298.424,9.334,0.0,4.327,111.379666667,56.0962291667,408.480854167,-0.221729,35.9353,34.7527,73.7583,71.3309,-1.501947665243744,-1.7207164190702013
2011-04-12,16.441,408.267,300.843,306.014,14.073,0.0,4.11,98.9947916667,55.9297708333,420.2255,4.56787,43.3916,42.5377,59.5733,58.4009,2.628172312302885,4.001975293862519
2011-04-13,20.251,410.441,294.851,324.428,15.779,0.0,3.65,96.1558333333,55.7179166667,444.873895833,10.8255,48.6319,47.6748,29.4753,28.8953,11.20777657752684,11.034043288735562
2011-04-14,12.492,412.589,289.475,304.775,5.176,0.0,4.49,106.205666667,54.5086041667,404.259645833,-1.49606,33.0015,31.8986,78.4242,75.8032,-3.524250390108896,-2.769288548333681
2011-04-15,9.334,414.71,278.115,295.705,6.337,0.0,10.529,104.158541667,53.629875,381.227916667,-8.80875,27.5654,26.6442,138.31,133.688,-9.00018955254352,-9.255730448769413
2011-04-16,12.886,416.805,316.965,280.022,11.45,0.0,3.717,101.003875,59.3911041667,410.294166667,5.08758,48.1708,46.4339,56.4455,54.4103,3.660247865060372,5.8549555228301235
2011-04-17,18.506,418.871,247.447,323.741,14.923,0.0,4.925,70.9399166667,47.7125,429.488145833,8.35506,44.6606,43.0503,22.5889,21.7744,8.503714520948883,7.9672296842081
2011-04-18,19.462,420.91,278.706,337.945,10.528,0.0,1.686,110.404291667,50.4689583333,439.005166667,10.2656,36.0374,34.6516,46.1762,44.4005,10.30743654318104,8.25762626946094
2011-04-19,14.964,422.921,281.861,326.258,7.577,0.0,5.034,117.694895833,51.12375,422.021229167,2.89735,35.2923,32.8443,83.723,77.9158,3.412416955610867,2.388547852163888
2011-04-20,10.332,424.903,240.353,319.769,4.093,0.0,2.924,104.194875,44.3688958333,395.270145833,-1.25346,29.9007,28.1355,79.4919,74.799,0.4209372252557777,0.062383678643926466
2011-04-21,13.969,426.857,159.522,368.365,2.965,0.0,3.938,65.64325,30.4485208333,409.9816875,3.24894,19.4107,18.2648,54.9469,51.703,4.008178970780021,3.504535521575099
2011-04-22,19.785,428.783,302.886,337.383,9.53,0.0,3.601,118.2729375,56.0412916667,444.9273125,10.2147,36.2739,34.1324,60.2072,56.6528,10.27847230328649,10.85418793189819
2011-04-23,14.432,430.678,194.147,348.445,9.714,0.0,4.085,79.6926458333,35.8375625,411.860791667,0.749979,34.6819,33.3482,58.2254,55.9863,1.0814904404464294,1.393712359053348
2011-04-24,9.833,432.545,78.12,362.608,2.205,0.402,2.079,32.489625,13.5976666667,385.3825625,-3.80058,14.275,13.726,32.3848,31.1394,-2.373500857164964,-3.782661390397906
2011-04-25,11.418,434.382,127.643,364.387,3.162,0.606,3.306,61.214375,21.1232291667,391.521833333,-2.81606,25.4534,24.5356,41.1379,39.6546,-2.4232413170856817,-3.1014748089566067
2011-04-26,9.544,436.189,149.767,331.587,2.795,11.105,2.303,45.6482291667,27.024787234,380.099395833,-5.9174,27.4634,26.4732,30.8481,29.7358,-6.043955452267377,-5.0858564606973005
2011-04-27,9.521,437.967,174.398,328.911,4.134,15.41,4.34,73.5906458333,30.3083541667,374.871375,-11.3926,49.3141,47.536,41.001,39.5227,-12.380281267713752,-11.010985083119836
2011-04-28,15.312,439.714,338.299,299.693,9.644,0.0,4.224,137.732208333,57.530875,409.62175,4.14946,66.5778,67.1549,35.9211,36.2325,5.672491641564445,3.573770709492985
2011-04-29,21.721,441.43,324.567,336.111,17.59,0.0,9.542,120.139979167,58.6731041667,439.071270833,3.8024,80.259,81.5195,31.9023,32.4034,4.205099950810962,4.495154361593513
2011-04-30,14.462,443.116,346.698,287.186,10.489,0.0,4.798,135.725541667,61.3540625,410.879791667,-5.6935,65.1651,65.73,74.0671,74.7092,-4.539521937137104,-5.9970914462597555
2011-05-01,8.385,444.772,142.982,307.2,4.648,1.003,2.799,43.9750425532,27.1126458333,368.802291667,-13.5115,36.1236,36.6909,22.873,23.2322,-14.411252037433709,-11.610350957228682
2011-05-02,10.771,446.395,259.742,312.155,5.997,0.0,2.122,107.642489362,46.9431875,392.371333333,-1.15392,45.8724,47.5805,52.9509,54.9225,-0.9027340945444928,-1.4474217401523422
2011-05-03,13.998,447.988,347.836,289.014,10.398,0.0,3.58,130.537979167,62.1613125,410.135583333,2.11554,54.0967,56.111,54.3038,56.3258,2.7041329250238237,2.5633783968468253
2011-05-04,18.607,449.55,351.222,305.183,15.88,0.0,7.129,118.316395833,64.477125,430.297666667,1.92704,64.47,66.8705,50.9191,52.815,1.7846792241276916,2.8538303074128257
2011-05-05,15.873,451.08,346.199,301.96,10.228,0.0,3.37,142.2563125,61.8973125,417.469041667,0.360521,45.6043,49.2032,82.5612,89.0765,0.3984837119293244,2.2771804029346385
2011-05-06,21.345,452.579,331.557,332.208,17.156,0.0,5.385,120.624645833,60.0035625,446.301895833,6.74285,54.6574,58.9707,42.8014,46.1791,6.431301448255898,8.007961255545567
2011-05-07,23.974,454.046,333.112,346.637,16.663,0.0,3.704,139.232916667,58.8714375,465.197604167,10.3792,56.8572,61.3441,41.5039,44.7792,12.018143572213104,10.470676777002668
2011-05-08,28.244,455.481,347.9,353.838,28.142,0.0,4.775,123.858391304,64.8056666667,487.093979167,12.1671,63.5365,68.5505,30.2311,32.6168,13.402684433742511,11.850741822778971
2011-05-09,28.494,456.884,336.459,360.821,25.586,0.0,6.7,110.1468125,61.7588958333,495.191729167,15.809,53.0236,57.208,31.0143,33.4618,15.366930727033433,15.490806659572652
2011-05-10,24.897,458.255,218.315,371.844,9.932,0.0,5.672,58.3093125,41.3511666667,465.633458333,7.80983,30.4723,31.4656,25.1204,25.9392,8.783970508487053,7.1658539962609815
2011-05-11,20.19,459.594,181.765,357.312,3.713,3.301,5.934,51.6362765957,38.3563953488,432.932125,-2.43956,42.6374,44.0272,20.5834,21.2543,-1.3579807731418843,-2.528986844564386
2011-05-12,16.558,460.901,327.213,314.67,8.159,0.0,4.848,122.856395833,56.8281875,427.83075,-5.30615,43.3666,44.7802,75.4217,77.8801,-5.600826455195146,-7.580230983466942
2011-05-13,12.878,462.174,238.763,327.045,5.129,0.0,6.154,98.4206458333,44.020625,402.576354167,-8.16138,24.2404,25.0306,98.5012,101.712,-8.665008464651594,-7.255233890613445
2011-05-14,11.912,463.416,353.749,286.864,6.233,0.0,4.05,138.866020833,62.2053333333,405.099583333,-2.30185,25.9342,26.7795,125.941,130.046,-2.133518202611698,-4.348503362534176
2011-05-15,12.718,464.626,348.257,297.275,6.95,0.0,3.586,140.831770833,61.7863125,411.964,1.76865,24.078,24.8628,115.897,119.675,2.5834152123743825,1.040406097909084
2011-05-16,14.003,465.803,340.598,308.07,7.059,0.0,2.092,136.093958333,58.5453125,423.2088125,6.87433,21.6,22.3041,103.541,106.916,4.938515792882347,6.344741359242794
2011-05-17,17.939,466.948,288.51,339.335,9.835,0.0,5.322,107.872083333,52.6759583333,435.135395833,7.54752,22.9863,22.8365,97.1207,96.4878,7.572385080104474,7.520895630143019
2011-05-18,19.562,468.059,298.623,355.537,6.382,0.0,3.27,128.990479167,51.1831041667,452.136791667,11.8905,22.4956,22.349,84.087,83.539,11.843178387339645,13.559815532341016
2011-05-19,23.78,469.138,305.44,383.481,6.584,2.3,7.065,120.9150625,53.726125,466.4483125,8.28223,39.4356,40.2967,82.5709,84.3738,9.01920217667921,7.609671889600363
2011-05-20,20.305,470.185,253.474,365.4,10.229,6.904,3.745,108.987130435,45.6868125,439.0045625,-1.79702,49.1014,48.7814,53.4253,53.0771,-2.75141888748173,-1.927258364523326
2011-05-21,22.154,471.198,363.755,329.85,19.331,0.0,3.86,139.500543478,64.4030416667,452.545625,0.127417,40.1474,39.8858,80.8884,80.3613,-0.19746894626058092,-2.219297354105951
2011-05-22,24.561,472.178,358.411,344.185,21.981,0.0,3.101,139.138212766,61.2538125,475.7961875,4.38846,38.5455,38.2943,76.1299,75.6338,5.220514494548507,5.140288655305936
2011-05-23,26.274,473.126,341.071,377.979,15.291,0.0,3.162,137.532583333,58.4791875,494.641208333,10.7577,27.563,27.2483,76.8387,75.9614,10.056622551024061,10.415775864785731
2011-05-24,24.721,474.041,335.029,362.517,17.498,0.0,5.685,114.918479167,61.2261041667,478.387895833,7.40079,28.2916,27.9686,92.0919,91.0403,7.8012188436196945,7.083703230316041
2011-05-25,17.091,474.922,165.755,363.142,5.492,0.0,7.569,58.2282291667,29.8281875,422.062583333,-4.29892,12.0984,11.9602,74.8996,74.0444,-3.1415706998268638,-2.4947727078929356
2011-05-26,17.248,475.771,340.325,318.623,10.119,0.0,3.037,128.269479167,58.9305,443.510833333,7.81419,21.8576,19.5675,97.2823,87.0894,6.909967138755668,7.961890516463148
2011-05-27,24.197,476.586,347.142,366.039,13.87,0.0,3.417,133.3490625,60.3695,486.922604167,17.6508,20.7845,18.6068,96.2501,86.1653,17.838928608709715,17.97204243936005
2011-05-28,20.697,477.369,157.603,403.785,2.212,0.0,2.656,70.2008958333,29.258625,451.648645833,4.34802,11.44,10.2413,62.8418,56.2575,5.072474896008889,4.516941797415025
2011-05-29,28.77,478.119,296.343,403.261,20.745,0.0,7.627,100.4386875,54.3591702128,500.755708333,14.83,17.9598,16.0416,94.707,84.5918,16.395861548883246,15.68527350470982
2011-05-30,27.827,478.835,332.655,398.038,14.798,0.0,10.149,123.125125,61.2850625,496.386208333,13.7105,20.2883,18.0779,136.35,121.495,14.228930214436895,14.281423852630391
2011-05-31,23.647,479.519,371.707,347.723,19.182,0.0,2.754,146.540723404,67.6359166667,483.801583333,11.7309,28.4418,25.2259,92.3777,81.9326,9.999907778552588,12.259599212581843
2011-06-01,27.57,480.17,286.222,415.83,14.496,0.7,4.859,114.054875,50.9049791667,494.798854167,10.4667,26.1212,23.1572,89.5909,79.4249,10.36341425822281,11.5136366772106
2011-06-02,28.406,480.787,331.9,387.637,24.518,0.0,6.705,118.052,60.7595833333,502.529020833,12.4979,17.5429,15.5593,101.468,89.9948,13.449706192303497,12.73373980009796
2011-06-03,29.582,481.372,275.175,394.86,27.818,0.0,6.645,82.2785833333,52.2873541667,502.7699375,11.5049,16.3764,14.5247,71.2722,63.2135,11.773540278119807,11.358844545761183
2011-06-04,29.048,481.923,291.685,389.408,27.06,0.0,4.755,98.5443541667,54.1915833333,504.352229167,12.1068,14.6145,12.962,78.8526,69.9367,11.638316660069524,10.62664489154779
2011-06-05,29.642,482.441,345.012,387.721,28.359,0.0,4.429,117.34775,63.0035833333,518.0495,16.498,19.1247,17.0821,93.7844,83.7677,17.15392508645085,16.210517326710963
2011-06-06,30.334,482.927,358.708,380.243,32.267,0.0,5.709,115.8198125,66.1808541667,520.962125,15.5317,19.0176,17.025,96.335,86.2413,15.555858604010037,15.782828739367654
2011-06-07,30.982,483.378,277.527,396.936,30.156,0.0,7.378,77.8477708333,55.1029166667,512.4394375,10.6619,13.9074,12.4502,68.5906,61.4039,10.854542815503452,9.63062243435254
