TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20090922,14.435,1,354.269,209.697,1,331.583,1,5.694,1,94.786,1,0.8,1,3.743,1,0.295333333,1,69.96958333,1,369.7903333,1,40.177875,1,37.87022917,1,411.0948333,1,363.688,0.9375,21.236,1,19.641,1,-11.1102,1,44.1343,1,38.7881,33.6433,42.3287,3.12853,57.9086,1,50.8938,44.1434,55.5394,3.55122,0.930835,1,0.168507,0.731045,0.929875,0.930835,1,1,1,2.00679,1.95428,1.96716,2.00784,1.07596,1.0293,1.07596,1.10201,1.38299,1.36341,1.3926,1.41262,0.95329,0.939961,0.952334,0.957611,-9999,-9999
20090923,12.521,1,351.727,175.332,1,310.467,1,4.464,1,94.802,1,0,1,3.481,1,0.246270833,1,43.10427083,1,315.2946042,1,35.26179167,1,31.81139583,1,399.0513125,1,360.7,1,19.042,1,19.504,1,-10.2527,1,16.5721,1,14.4903,12.3894,15.458,2.07432,44.4507,1,38.8667,33.2317,41.4623,3.11565,0.72098,1,0.134061,0.672451,0.707045,0.72098,1,0.916667,1,1.72027,1.65442,1.70004,1.7191,0.999288,0.947879,1.00082,1.04392,1.22939,1.22834,1.23378,1.2459,0.747827,0.747656,0.751956,0.753716,-9999,-9999
20090924,13.115,1,349.174,162.731,1,321.513,1,4.372,1,94.781,1,0,1,2.561,1,0.1768125,1,43.04346809,0.979166667,295.9927917,1,33.23517021,0.979166667,29.18175,1,402.5897708,1,363.791,1,18.513,1,19.433,1,-5.12283,1,14.5026,1,11.5232,9.92655,13.5276,1.88079,38.6755,1,30.7302,26.4722,36.0754,3.10181,0.911495,0.979167,0.143888,0.880618,0.903854,0.913376,1,0.979167,1,1.63488,1.58204,1.62699,1.63891,0.723383,0.672968,0.717498,0.75739,1.16373,1.12746,1.13569,1.16333,0.549147,0.53131,0.540615,0.549346,-9999,-9999
20090925,15.966,1,346.608,166.179,1,336.503,1,4.045,1,94.507,1,2.1,1,3.293,1,0.245304348,0.958333333,39.78729167,1,302.5265,1,34.38814583,1,30.923375,1,409.0291667,1,366.571,1,18.516,1,19.392,1,-4.22683,1,20.7018,1,16.4489,14.1697,18.9225,2.65164,37.0373,1,29.4286,25.3509,33.8539,3.61206,1.34421,0.979167,0.18428,1.29718,1.34839,1.36547,1,1,1,1.79466,1.77246,1.79092,1.80489,0.450449,0.413886,0.450071,0.510694,1.17802,1.08002,1.09099,1.16131,0.412521,0.371956,0.382162,0.412521,-9999,-9999
20090926,19.485,1,344.032,249.91,1,330.773,1,10.743,1,94.256,1,0,1,2.819,1,0.203521739,0.958333333,80.62997917,1,443.5078542,1,48.6990625,1,43.33772917,1,434.7537708,1,363.676,1,19.535,1,19.408,1,4.13912,1,39.7136,1,31.5551,27.1828,34.9029,3.4217,40.0402,1,31.8146,27.4063,35.1899,5.63195,1.00845,1,0.211728,1.01065,1.02258,1.04648,1,0.9375,0.958333,2.10128,2.10532,2.11994,2.141,1.09283,1.06371,1.09275,1.1092,1.50238,1.2936,1.32971,1.47088,0.604325,0.515259,0.527744,0.580213,-9999,-9999
20090927,25.43,1,341.446,245.706,1,349.478,1,20.27,1,93.626,1,0,1,4.206,1,0.331617021,0.979166667,66.1543125,1,437.7821875,1,48.59116667,1,43.7596875,1,471.0118542,1,360.778,1,22.517,1,19.492,1,13.3492,1,29.8937,1,23.4884,19.7771,26.1384,2.50004,17.8122,1,13.9955,11.7842,15.5745,3.62322,1.31979,1,0.115182,1.31979,1.32438,1.38447,1,1,1,2.5998,2.61192,2.64811,2.72812,1.28001,1.28001,1.33401,1.36219,2.334,1.96593,2.02972,2.33129,0.821144,0.67432,0.710487,0.793807,-9999,-9999
20090928,15.454,1,338.851,247,1,303.982,1,10.442,1,94.845,1,0,1,2.584,1,0.187395833,1,73.05035417,1,440.2560208,1,49.285625,1,44.49527083,1,417.2481458,1,365.785,1,21.625,1,19.377,1,-1.69417,1,24.1536,1,19.1916,15.9795,21.1193,2.22753,75.8247,1,60.2477,50.164,66.2994,3.70427,0.756268,1,0.107894,0.754713,0.761954,0.808058,1,1,0.979167,1.87361,1.80582,1.85829,1.94225,1.11734,1.05097,1.09634,1.11702,1.57125,1.29108,1.39304,1.54646,0.926565,0.784112,0.823371,0.898032,-9999,-9999
20090929,16.57,1,336.248,242.709,1,314.724,1,11.794,1,94.537,1,0,1,3.187,1,0.284361702,0.979166667,64.3604375,1,431.0626042,1,49.34139583,1,45.04741667,1,419.7538958,1,370.742,1,20.074,1,19.264,1,2.57342,1,14.7898,1,11.7631,9.78465,12.9319,2.25253,80.3922,1,63.94,53.1858,70.2931,4.2819,1.11834,0.979167,0.132285,1.11834,1.16501,1.189,0.979167,1,1,2.00285,1.95182,1.98843,2.06195,0.884503,0.790406,0.837585,0.919435,1.69614,1.53606,1.6135,1.63585,0.909093,0.821927,0.853366,0.881782,-9999,-9999
20090930,22.718,1,333.638,228.358,1,368.78,1,10.645,1,93.507,1,0,1,7.654,1,0.62525,1,69.18802083,1,415.7650833,1,48.19564583,1,41.72225,1,454.5922917,1,354.088,1,21.768,1,19.328,1,14.7482,1,12.0856,1,9.61226,7.89257,10.5673,1.45965,80.9456,1,64.3801,52.8622,70.777,4.22185,1.97337,1,0.0996416,1.97337,1.97337,1.97337,1,1,1,2.51783,2.51913,2.54229,2.57893,0.544462,0.545759,0.568917,0.605798,2.5302,2.43768,2.45975,2.51534,0.898434,0.830072,0.849873,0.888001,-9999,-9999
20091001,18.26,1,331.02,247.951,1,313.875,1,11.764,1,93.716,1,0,1,6.23,1,0.495068182,0.916666667,68.85735417,1,428.5560417,1,49.88202083,1,47.34566667,1,425.4681875,1,356.916,1,22.491,1,19.329,1,-0.248937,1,22.1365,1,16.8745,14.4564,18.7548,1.90541,82.3201,1,62.7521,53.7598,69.7443,3.80743,0.991599,1,0.106058,0.978066,0.984194,0.9936,1,1,1,2.13938,2.12511,2.12743,2.13438,1.14778,1.13781,1.14646,1.14855,1.94692,1.82088,1.83705,1.93168,0.986785,0.921163,0.933946,0.978439,-9999,-9999
20091002,12.014,1,328.396,248.053,1,280.025,1,8.952,1,94.189,1,0,1,3.112,1,0.2102,0.9375,65.22564583,1,432.7284375,1,50.69875,1,46.944,1,398.420875,1,363.573,1,19.211,1,19.127,1,-3.33504,1,18.6124,1,14.1881,12.155,15.2177,1.57127,65.2426,1,49.734,42.6072,53.343,3.39025,0.609203,0.979167,0.0949833,0.599031,0.605826,0.625623,0.979167,0.979167,0.958333,1.53901,1.47102,1.48886,1.52958,0.929807,0.861138,0.898743,0.92407,1.50499,1.31857,1.3548,1.47641,1.1251,1.03052,1.04687,1.10689,-9999,-9999
20091003,11.277,1,325.767,121.13,1,324.853,1,6.387,1,93.981,1,0,1,2.102,1,0.222111111,0.9375,32.3795,1,219.0434583,1,25.2178125,1,22.411875,1,389.3299792,1,366.7,1,17.721,1,19.02,1,-6.26879,1,10.3007,1,7.7009,6.68668,8.42198,1.50569,35.3164,1,26.4028,22.9255,28.875,2.85854,0.435412,0.979167,0.108923,0.432618,0.441345,0.450315,0.9375,0.979167,0.9375,1.36777,1.30197,1.33419,1.36666,0.932361,0.856376,0.896049,0.914416,1.81296,1.44284,1.59947,1.76103,1.08316,0.939134,0.979131,1.04788,-9999,-9999
20091004,10.342,0.958333,323.134,37.613,1,342.285,0.958333,3.511,0.9375,94,0.708333,0.5,0.708333,2.548,0.708333,0.212939394,0.6875,7.908647059,0.708333333,103.5318235,0.708333333,11.36996774,0.645833333,8.748424242,0.6875,374.3555588,0.708333333,391.386,0.958333,16.754,0.958333,19.11,0.958333,-12.411,0.958333,14.855,0.958333,11.1057,9.64306,12.1456,1.74791,5.83079,0.958333,4.35914,3.78503,4.76731,2.00766,0.140816,0.958333,0.139385,0.141087,0.151553,0.177748,0.958333,0.958333,0.958333,1.19237,1.11581,1.15035,1.19148,1.05155,0.904012,1.00986,1.05155,1.86645,1.46563,1.63546,1.80771,0.8154,0.701889,0.761243,0.782529,-9999,-9999
20091005,12.938,0.958333,320.496,74.708,1,355.233,0.958333,2.892,0.9375,93.601,0.5,0.444,0.5,5.276,0.479167,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,368.252,0.9375,17.379,0.958333,19.319,0.958333,-7.4604,0.958333,19.3997,0.916667,12.8344,11.3523,15.4296,1.68253,24.3572,0.916667,16.1142,14.2533,19.3725,2.78282,1.30233,0.9375,0.0981032,1.27748,1.2969,1.33539,0.9375,0.9375,0.9375,1.2204,1.14547,1.23201,1.25322,-0.0819296,-0.191447,-0.0646136,-0.0373281,2.18921,1.91226,2.00937,2.13594,0.92485,0.82668,0.887987,0.92485,-9999,-9999
20091006,12.032,1,317.857,143.777,1,312.937,1,6.108,1,94.064,0.708333,0.18,0.708333,4.334,0.6875,0.24925,0.666666667,71.80373529,0.708333333,354.6164706,0.708333333,39.9595,0.708333333,33.99517647,0.708333333,395.3778235,0.708333333,368.834,0.979167,17.35,1,19.149,1,-8.19705,1,19.9901,0.979167,13.2251,11.6978,15.8992,1.58605,44.209,0.979167,29.2478,25.8702,35.1617,3.08297,0.659717,0.979167,0.0974197,0.662844,0.668939,0.686886,0.979167,0.979167,0.979167,1.16473,1.14426,1.15282,1.18222,0.505014,0.474639,0.486787,0.522056,1.60741,1.42739,1.52013,1.56975,0.88374,0.815518,0.856278,0.88374,-9999,-9999
20091007,11.395,1,315.215,93.08,1,334.248,1,4.473,1,94.273,0.708333,4.003,0.708333,2.944,0.6875,0.263321429,0.583333333,39.59315152,0.6875,230.8588529,0.708333333,25.83446875,0.666666667,21.11532353,0.708333333,389.0985,0.708333333,380.459,0.979167,15.93,1,19.05,1,-9.62398,1,20.6452,0.979167,13.6584,12.0811,16.4202,1.86459,25.0918,0.979167,16.6002,14.6831,19.9567,2.74978,0.941769,0.979167,0.0911176,0.905318,0.949172,0.962329,0.979167,0.979167,0.979167,1.47466,1.34835,1.38047,1.47333,0.532894,0.304918,0.428102,0.532894,0.587621,0.528433,0.572856,0.652404,0.261147,0.238249,0.252145,0.261147,-9999,-9999
20091008,10.207,0.708333,312.572,21.727,0.75,340.861,0.708333,2.278,0.666667,93.856,0.166667,37.498,0.166667,4.37,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,376.155,0.666667,15.499,0.708333,20.782,0.708333,-14.2329,0.708333,29.978,0.666667,23.496,19.5773,24.5103,2.08933,25.0303,0.666667,19.6182,16.3462,20.465,3.36193,0.94397,0.666667,0.0880172,0.963922,0.973669,0.991141,0.666667,0.666667,0.666667,1.73004,1.55737,1.57952,1.72822,0.786068,0.566554,0.606683,0.773484,0.404594,0.404594,0.410181,0.811508,0,0,0,0.00983276,-9999,-9999
20091009,8.177,0.958333,309.929,221.095,1,288.394,0.958333,2.346,0.958333,94.462,0.666667,0.1,0.666667,3.285,0.645833,0.222517241,0.604166667,134.2412813,0.666666667,530.3658125,0.666666667,60.46196875,0.666666667,50.63675,0.666666667,381.5804375,0.666666667,369.419,0.9375,13.66,0.958333,23.456,0.958333,-5.35074,0.958333,62.8518,0.9375,49.9892,41.0458,52.8821,2.76215,50.4288,0.9375,40.1086,32.9329,42.4297,4.47294,1.06702,0.9375,0.0798222,1.05456,1.07758,1.11014,0.916667,0.9375,0.9375,1.76027,1.66101,1.67144,1.75976,0.693245,0.478682,0.565874,0.690217,0.919316,0.919316,0.925208,1.7992,0,0,0,0.269976,-9999,-9999
20091010,3.976,0.9375,307.287,37.378,0.958333,319.378,0.9375,1.561,0.9375,94.956,0.6875,0,0.6875,2.9,0.6875,0.251,0.604166667,8.924818182,0.6875,89.14366667,0.6875,9.6025,0.625,7.053363636,0.6875,340.3088788,0.6875,381.682,0.9375,11.337,0.9375,23.673,0.9375,-25.1876,0.9375,35.186,0.9375,27.9852,22.9785,29.6047,1.93572,20.4825,0.9375,16.2908,13.3763,17.2335,2.95887,1.14668,0.9375,0.0789873,1.02945,1.16058,1.18102,0.9375,0.9375,0.9375,1.35541,1.26308,1.29221,1.35351,0.20873,0.111194,0.20873,0.238819,0.819679,0.774397,0.819679,1.4774,0.112451,0.0678523,0.0800328,0.112085,-9999,-9999
20091011,6.191,0.75,304.646,58.526,0.791667,313.784,0.75,1.536,0.708333,94.777,0.208333,0.6,0.208333,2.535,0.125,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,389.1,0.708333,11.345,0.75,23.568,0.75,-15.2232,0.75,26.1738,0.708333,20.7345,17.093,21.7017,1.8931,8.63455,0.708333,6.84018,5.63886,7.15922,2.10827,0.541108,0.708333,0.0788263,0.465355,0.560774,1.05225,0.708333,0.708333,0.708333,1.50398,1.41794,1.45023,1.50398,0.962877,0.453472,0.914062,0.963495,0.838273,0.677687,0.89019,1.87207,0.422916,0.0342061,0.32344,0.42173,-9999,-9999
20091012,10.023,0.979167,302.008,75.75,1,337.601,0.979167,1.713,0.958333,94.336,0.458333,0.35,0.458333,3.055,0.416667,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,381.974,0.958333,12.111,0.979167,23.839,0.979167,-3.3101,0.979167,29.6819,0.958333,23.6076,23.264,24.9737,1.81945,7.92651,0.958333,6.30435,6.21261,6.66919,2.12022,1.23525,0.958333,0.0862546,1.14496,1.22822,1.25082,0.958333,0.958333,0.958333,1.77396,1.66693,1.69566,1.79927,0.538707,0.526594,0.539252,0.553836,0.987562,0.820833,1.07212,2.4962,0.596993,0,0.483399,0.595528,-9999,-9999
20091013,9.352,0.791667,299.374,31.464,0.833333,339.516,0.791667,1.643,0.729167,94.46,0.229167,8.923,0.229167,3.464,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,385.066,0.729167,12.594,0.791667,24.406,0.791667,-10.8386,0.791667,25.2422,0.729167,20.0764,19.7842,21.2382,1.47873,4.0246,0.729167,3.20097,3.15439,3.38621,1.80292,0.890268,0.729167,0.0891377,0.866791,0.927782,1.13844,0.729167,0.729167,0.729167,1.66201,1.5098,1.5403,1.66674,0.771743,0.531185,0.66073,0.714604,0.95373,0.777462,1.02115,2.14354,0.298643,0,0.216479,0.297707,-9999,-9999
20091014,8.408,0.958333,296.745,66.308,1,333.197,0.958333,2.042,0.916667,94.146,0.395833,3.491,0.395833,2.365,0.3125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,416.864,0.9375,12.383,0.958333,25.078,0.958333,-9.57305,0.958333,30.4898,0.9375,24.1536,19.9116,25.6534,1.59254,10.1315,0.9375,8.02604,6.61645,8.52442,2.46826,0.666076,0.916667,0.106581,0.586695,0.669781,0.775604,0.916667,0.916667,0.916667,1.53461,1.3381,1.36854,1.53461,0.868531,0.743275,0.779024,0.823316,0.913437,0.73661,0.963794,1.79756,0.467285,0,0.368143,0.466067,-9999,-9999
20091015,13.318,0.979167,294.12,202.707,1,325.4,0.979167,3.676,0.958333,94.219,0.6875,0.1,0.6875,2.055,0.666667,0.190548387,0.645833333,132.0600909,0.6875,459.4789697,0.6875,49.2309697,0.6875,36.85245455,0.6875,414.832303,0.6875,379.058,0.958333,14.027,0.979167,25.303,0.979167,9.30037,0.979167,52.7229,0.958333,43.7145,41.3229,44.3599,3.01191,26.4208,0.958333,21.9065,20.708,22.2299,2.94956,1.54245,0.895833,0.107684,1.46399,1.53723,1.60455,0.916667,0.895833,0.6875,1.88392,1.64034,1.69533,1.90798,0.341465,0.157021,0.262453,0.341745,1.1988,1.15649,1.25795,2.9628,0.677362,0,0.655312,0.677362,-9999,-9999
20091016,11.941,1,291.502,130.749,1,333.615,1,2.501,1,94.977,0.979167,0.1,0.979167,1.629,0.9375,0.132651163,0.895833333,42.6617234,0.979166667,199.6571915,0.979166667,21.85493617,0.979166667,16.8052766,0.979166667,389.9776809,0.979166667,376.679,0.979167,14.166,1,25.107,1,-0.174641,1,29.0321,0.979167,24.0716,22.7547,24.427,2.92848,24.56,0.979167,20.3636,19.2496,20.6643,2.58544,1.13704,0.708333,0.0994517,1.08983,1.16379,1.18368,0.729167,0.708333,0.729167,1.70753,1.4448,1.60769,1.72832,0.570489,0.347174,0.391597,0.552747,1.11566,1.02494,1.15305,2.30516,0.496719,0,0.449265,0.496719,-9999,-9999
20091017,10.072,1,288.892,203.421,0.916667,281.287,1,1.982,1,95.479,1,0,1,2.529,1,0.221377778,0.9375,66.41877083,1,324.9161875,1,34.9098125,1,29.290125,1,381.5120833,1,376.287,1,13.189,1,24.667,1,-4.24744,1,46.6287,1,38.6616,33.4547,39.2323,2.76989,38.6,1,32.0046,27.6944,32.4772,3.39719,1.29866,0.958333,0.0947853,0.922337,1.30504,1.31749,0.979167,0.791667,0.958333,1.51036,1.208,1.4895,1.52165,0.2117,0.173415,0.21087,0.272721,1.02835,0.910543,1.04579,1.71647,0.528856,0,0.513584,0.528856,-9999,-9999
20091018,13.914,1,286.29,202.473,0.958333,307.891,1,5.8,1,94.549,0.875,0,0.875,6.719,0.875,0.502238095,0.875,75.09714286,0.875,364.1786429,0.875,40.20845238,0.875,34.89964286,0.875,396.8930238,0.875,369.952,1,12.486,1,24.344,1,-2.15624,1,39.7013,1,32.9178,31.4509,33.4038,2.93964,40.6892,1,33.737,32.2335,34.235,3.8705,1.72529,1,0.106256,1.69838,1.72617,1.7287,1,1,1,1.77576,1.50404,1.7847,1.82248,0.0504664,-0.189415,0.0478956,0.0653448,1.20999,1.16731,1.22295,2.44923,0.444324,0,0.431606,0.444324,-9999,-9999
20091019,17.96,0.270833,283.698,178.054,0.291667,339.724,0.270833,6.635,0.270833,93.679,0,0,0,5.502,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,370.174,0.270833,12.881,0.270833,24.461,0.270833,-1.19869,0.270833,40.2464,0.270833,33.3698,31.8827,33.8625,2.21348,41.2988,0.270833,34.2423,32.7164,34.7479,3.46971,1.86675,0.270833,0.0889538,1.80844,1.86865,1.87415,0.270833,0.270833,0.270833,2.04969,1.82957,2.04969,2.13172,0.182938,0.0242906,0.182821,0.222652,1.36689,1.35093,1.36988,2.75341,0.346662,0,0.329758,0.346662,-9999,-9999
20091020,20.496,0,281.116,172.52,0,364.853,0,6.935,0,93.539,0,0,0,6.52,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,369.681,0,12.425,0,24.33,0,-2.82137,0,40.21,0,33.3396,30.6658,33.8318,1.81001,40.0154,0,33.1783,30.5174,33.6681,3.27686,1.73129,0,0.0839042,1.73129,1.73129,1.73129,0,0,0,2.20575,2.03123,2.2017,2.32834,0.474458,0.299938,0.470408,0.579777,1.44174,1.42846,1.44162,2.71576,0.26539,0,0.251226,0.26539,-9999,-9999
20091021,14.969,0,278.546,13.543,0,371.414,0,1.083,0,93.594,0,31.832,0,4.317,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,373.686,0,10.555,0,25.142,0,-7.37161,0,49.24,0,39.0073,36.2553,41.4294,2.36092,24.8026,0,19.6483,18.2621,20.8684,3.59252,1.58743,0,0.0828853,1.56756,1.58438,1.58743,0,0,0,1.76336,1.57963,1.76413,1.77452,0.175932,0.0401948,0.176699,0.190135,1.22237,1.15945,1.18665,1.67927,0.03927,0,0.0251046,0.0381973,-9999,-9999
20091022,6.672,0,275.989,93.757,0,325.399,0,0.629,0,93.794,0,0,0,5.807,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,373.335,0,9.946,0,25.425,0,-7.04405,0,51.9101,0,41.1225,38.2214,43.676,2.37902,8.1063,0,6.42171,5.96866,6.82046,3.49499,1.34021,0,0.0828108,1.23238,1.32915,1.34411,0,0,0,1.16582,1.00022,1.06278,1.17333,-0.174397,-0.258934,-0.220724,-0.171225,0.960466,0.875778,0.913824,1.07059,0.0838875,0,0.0719535,0.0837902,-9999,-9999
20091023,8.964,0.604167,273.446,186.859,0.645833,285.402,0.604167,3.203,0.604167,94.012,0.416667,0.1,0.416667,4.617,0.395833,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,375.193,0.583333,10.4,0.604167,25.357,0.604167,-6.76683,0.604167,50.1523,0.583333,38.2482,35.9828,41.5831,2.30507,13.7383,0.583333,10.4774,9.85686,11.391,3.3653,1.27978,0.583333,0.0822308,1.14605,1.27923,1.2812,0.583333,0.583333,0.583333,1.30016,1.16524,1.2112,1.30298,0.0203838,-0.034575,0.0211168,0.0369173,1.03799,0.960659,0.976378,1.09171,0.0383947,0,0.0367751,0.0383947,-9999,-9999
20091024,12.938,1,270.917,127.946,1,307.465,1,5.084,1,93.503,1,0,1,4.004,1,0.273195652,0.958333333,24.04847917,1,195.05725,1,21.09120833,1,19.60608333,1,378.1704375,1,372.463,1,10.38,1,25.19,1,-2.91519,1,37.0717,1,28.2724,26.5978,30.7375,3.03377,0.509875,1,0.388852,0.365821,0.422756,3.63112,1.29096,1,0.094191,1.20253,1.20691,1.302,1,1,1,1.54827,1.44163,1.49738,1.54827,0.25731,0.23472,0.255978,0.296869,1.12935,1.062,1.08063,1.1717,0.0203711,0.0132452,0.0188655,0.0253473,-9999,-9999
20091025,8.977,0.3125,268.404,82.448,0.3125,322.858,0.3125,0.31,0.3125,94.001,0.270833,3.181,0.270833,4.145,0.270833,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,378.87,0.3125,10.604,0.3125,24.885,0.3125,-3.2478,0.3125,36.8444,0.3125,28.0991,26.4348,30.9978,2.62627,12.4292,0.3125,9.47903,8.9176,10.4569,3.0441,1.37306,0.3125,0.0895208,1.32809,1.33084,1.39961,0.3125,0.3125,0.3125,1.25646,1.15122,1.1738,1.25727,-0.116601,-0.179608,-0.148978,-0.12278,0.983937,0.887809,0.933347,1.0688,0.0980882,0.0501041,0.134613,0.154475,-9999,-9999
20091026,7.853,0.645833,265.908,180.025,0.6875,279.102,0.645833,2.407,0.645833,94.788,0.4375,0.4,0.4375,3.411,0.416667,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,377.126,0.625,10.118,0.645833,24.362,0.645833,-6.35737,0.645833,36.9992,0.625,28.2171,26.5459,31.128,2.13956,40.1965,0.625,30.6555,28.8398,33.818,3.12907,0.751725,0.604167,0.069467,0.720773,0.721823,0.787479,0.604167,0.604167,0.604167,1.17213,1.08673,1.09931,1.18746,0.420401,0.365038,0.387942,0.420401,0.905754,0.81517,0.858342,1.02609,0.293304,0.225344,0.268514,0.313607,-9999,-9999
20091027,10.071,1,263.43,172.275,0.895833,278.761,1,5.022,1,93.292,1,0,1,5.465,1,0.42606383,0.979166667,40.97252083,1,271.512125,1,29.754875,1,29.4276875,1,370.0118333,1,368.717,1,9.526,1,23.971,1,-4.90958,1,34.5683,1,26.3632,24.8017,29.0828,2.99816,25.5938,1,19.5189,18.3628,21.5325,3.30264,0.991004,1,0.0892168,0.991004,0.991004,0.991924,1,1,1,1.29806,1.26101,1.27263,1.33044,0.30706,0.269312,0.281628,0.343159,0.943406,0.897632,0.910103,1.09193,0.23423,0.214719,0.224492,0.286789,-9999,-9999
20091028,12.921,1,260.972,106.919,1,345.458,1,2.946,1,92.651,1,6.5,1,6.093,0.979167,0.526382979,0.979166667,33.82285417,1,162.1064375,1,17.99270833,1,16.17177083,1,388.9567708,1,387.598,1,11.369,1,23.842,1,5.70923,1,24.6643,1,18.81,17.6959,19.7641,3.00759,13.518,1,10.3094,9.69881,10.8323,3.53933,0.873024,1,0.146898,0.872928,0.874438,0.881043,1,1,1,1.45338,1.45338,1.49033,1.49887,0.58036,0.58036,0.612607,0.620276,0.949515,0.926209,0.930263,1.07869,0.268429,0.262741,0.264169,0.304287,-9999,-9999
20091029,8.231,1,258.533,51.395,1,335.127,1,0.348,1,93.02,1,2.1,1,4.606,1,0.338125,1,0.706208333,1,81.94154167,1,7.597617021,0.979166667,5.955208333,1,365.9046042,1,403.639,1,11.483,1,26.334,1,-13.5629,1,44.3136,1,33.7954,29.6301,35.5095,2.73613,-0.979421,1,-0.721147,-0.784833,-0.654885,2.43448,1.20836,1,0.112322,1.20354,1.20795,1.31522,1,1,1,1.08242,1.05679,1.0765,1.10896,-0.125948,-0.206459,-0.146594,-0.13093,0.669169,0.65747,0.659928,0.759711,0.0993946,0.098062,0.0991897,0.113792,-9999,-9999
20091030,6.093,1,256.116,168.227,0.916667,255.576,1,3.652,1,93.663,1,0,1,5.343,1,0.4001875,1,42.11047917,1,280.2047708,1,30.01160417,1,30.2631875,1,350.2188333,1,369.07,1,8.04,1,25.741,1,-14.2175,1,72.164,1,53.1342,48.1957,57.8267,3.58426,19.288,1,14.2017,12.8817,15.4559,3.09704,0.529506,1,0.0852292,0.529506,0.532353,0.584311,1,1,1,0.874054,0.827956,0.877941,0.911015,0.344548,0.303409,0.316011,0.334228,0.512861,0.507996,0.509402,0.571735,0.197798,0.195102,0.196121,0.206106,-9999,-9999
20091031,12.933,1,253.721,179.51,0.958333,291.295,1,8.265,1,94.41,1,0,1,3.748,1,0.248395833,1,46.498375,1,279.873375,1,30.11285417,1,28.63320833,1,379.8997083,1,369.729,1,9.096,1,25.204,1,3.7655,1,50.6084,1,38.596,33.839,40.5537,2.50579,-3.13204,1,-2.30612,-2.48938,-2.09178,3.34545,0.705634,1,0.0891746,0.705634,0.705634,0.780621,1,1,1,1.23342,1.25225,1.26007,1.27842,0.52779,0.508107,0.536547,0.553681,0.668239,0.664922,0.668005,0.693204,0.0613203,0.0612057,0.0612983,0.0646605,-9999,-9999
20091101,16.405,1,251.349,180.967,0.958333,298.676,1,11.711,1,94.43,1,0,1,5.17,1,0.317375,1,37.6533125,1,281.3270833,1,30.26916667,1,30.288,1,393.8400833,1,366.361,1,10.851,1,24.787,1,2.23529,1,47.9204,1,36.5461,32.0043,38.3997,2.40711,-5.82202,1,-4.28675,-4.62741,-3.58596,3.44169,0.832666,1,0.0962207,0.832666,0.832699,0.846177,1,1,1,1.4312,1.45514,1.48529,1.50406,0.598535,0.598097,0.62247,0.652627,0.76268,0.758249,0.759856,0.775401,0.0244298,0.0227804,0.0228895,0.0257975,-9999,-9999
